Date,Open,High,Low,Close,Volume
2018-11-27,0.0001,0.0001,0.0001,0.0001,1000000
2018-11-26,0.0002,0.0002,0.0001,0.0001,2050000
2018-11-23,0.0002,0.0002,0.0002,0.0002,100000
2018-11-16,0.0001,0.0001,0.0001,0.0001,1000
2018-11-15,0.0001,0.0001,0.0001,0.0001,10295000
2018-11-14,0.0001,0.0001,0.0001,0.0001,5300000
2018-11-13,0.0002,0.0002,0.0001,0.0001,2124547
2018-11-06,0.0001,0.0001,0.0001,0.0001,50000
2018-11-05,0.0001,0.0002,0.0001,0.0002,160000
2018-11-02,0.0001,0.0002,0.0001,0.0002,2194750
2018-10-31,0.0002,0.0002,0.0002,0.0002,800000
2018-10-30,0.0001,0.0001,0.0001,0.0001,1006000
2018-10-29,0.0001,0.0001,0.0001,0.0001,1000000
2018-10-26,0.0001,0.0001,0.0001,0.0001,1270000
2018-10-25,0.0001,0.0001,0.0001,0.0001,4262
2018-10-24,0.0001,0.0001,0.0001,0.0001,6999001
2018-10-18,0.0001,0.0001,0.0001,0.0001,90000
2018-10-16,0.0002,0.0002,0.0002,0.0002,2000000
2018-10-15,0.0001,0.0002,0.0001,0.0002,64746091
2018-10-12,0.0002,0.0002,0.0002,0.0002,1359750
2018-10-11,0.0001,0.0002,0.0001,0.0002,2000000
2018-10-09,0.0001,0.0002,0.0001,0.0002,100000
2018-10-08,0.0001,0.0001,0.0001,0.0001,5441200
2018-10-05,0.0001,0.0001,0.0001,0.0001,36547
2018-10-03,0.0001,0.0001,0.0001,0.0001,50000
2018-10-02,0.0001,0.0002,0.0001,0.0002,263020
2018-10-01,0.0001,0.0002,0.0001,0.0002,771200
2018-09-28,0.0001,0.0002,0.0001,0.0002,100000
2018-09-27,0.0001,0.0001,0.0001,0.0001,810000
2018-09-26,0.0002,0.0002,0.0001,0.0001,2143000
2018-09-25,0.0001,0.0001,0.0001,0.0001,520000
2018-09-24,0.0001,0.0002,0.0001,0.0001,550700
2018-09-18,0.0001,0.0001,0.0001,0.0001,741666
2018-09-17,0.0001,0.0001,0.0001,0.0001,2000000
2018-09-14,0.0001,0.0001,0.0001,0.0001,7959999
2018-09-13,0.0001,0.0001,0.0001,0.0001,7854256
2018-09-12,0.0001,0.0001,0.0001,0.0001,1019096
2018-09-10,0.0001,0.0001,0.0001,0.0001,219500
2018-09-07,0.0001,0.0001,0.0001,0.0001,1001000
2018-09-06,0.0001,0.0001,0.0001,0.0001,3047385
2018-08-29,0.0001,0.0001,0.0001,0.0001,24
2018-08-28,0.0001,0.0001,0.0001,0.0001,1025000
2018-08-27,0.0001,0.0002,0.0001,0.0002,1041848
2018-08-24,0.0001,0.0002,0.0001,0.0002,2000072
2018-08-23,0.0001,0.0001,0.0001,0.0001,300168
2018-08-22,0.0001,0.0001,0.0001,0.0001,10084000
2018-08-21,0.0001,0.0001,0.0001,0.0001,3000555
2018-08-17,0.0002,0.0002,0.0001,0.0001,8505406
2018-08-15,0.0002,0.0002,0.0001,0.0001,3014000
2018-08-14,0.0002,0.0002,0.0001,0.0001,8001000
2018-08-13,0.0002,0.0002,0.0001,0.0002,4550000
2018-08-10,0.0002,0.0002,0.0002,0.0002,7364888
2018-08-09,0.0002,0.0002,0.0002,0.0002,300000
2018-08-08,0.0002,0.0002,0.0002,0.0002,900000
2018-08-07,0.0002,0.0002,0.0001,0.0001,2055700
2018-08-06,0.0002,0.0002,0.0001,0.0001,2325000
2018-08-03,0.0002,0.0002,0.0002,0.0002,620842
2018-08-02,0.0001,0.0001,0.0001,0.0001,111011
2018-08-01,0.0001,0.0002,0.0001,0.0002,2830098
2018-07-30,0.0001,0.0002,0.0001,0.0001,10198308
2018-07-27,0.0002,0.0002,0.0002,0.0002,150000
2018-07-26,0.0002,0.0002,0.0002,0.0002,700000
2018-07-25,0.0001,0.0001,0.0001,0.0001,80000
2018-07-24,0.0001,0.0002,0.0001,0.0002,215000
2018-07-23,0.0002,0.0002,0.0002,0.0002,250000
2018-07-18,0.0001,0.0001,0.0001,0.0001,11607
2018-07-17,0.0001,0.0002,0.0001,0.0001,1523703
2018-07-16,0.0002,0.0002,0.0001,0.0002,7013333
2018-07-13,0.0001,0.0001,0.0001,0.0001,4525000
2018-07-10,0.0001,0.0002,0.0001,0.0001,5036333
2018-07-09,0.0002,0.0002,0.0001,0.0001,3603166
2018-07-06,0.0001,0.0001,0.0001,0.0001,79687
2018-07-05,0.0002,0.0002,0.0001,0.0001,2875000
2018-07-03,0.0001,0.0001,0.0001,0.0001,11463000
2018-07-02,0.0001,0.0002,0.0001,0.0001,35099043
2018-06-29,0.0001,0.0001,0.0001,0.0001,200000
2018-06-27,0.0001,0.0001,0.0001,0.0001,1151000
2018-06-26,0.0001,0.0001,0.0001,0.0001,210000
2018-06-25,0.0001,0.0001,0.0001,0.0001,200
2018-06-22,0.0001,0.0001,0.0001,0.0001,15000
2018-06-20,0.0002,0.0002,0.0002,0.0002,5000
2018-06-19,0.0002,0.0002,0.0001,0.0002,7120998
2018-06-18,0.0002,0.0002,0.0002,0.0002,55222
2018-06-15,0.0002,0.0003,0.0001,0.0002,2320000
2018-06-14,0.0002,0.0003,0.0001,0.0001,3263420
2018-06-13,0.0002,0.0002,0.0001,0.0002,885000
2018-06-12,0.0001,0.0003,0.0001,0.0003,1440000
2018-06-11,0.0003,0.0003,0.0002,0.0002,13767198
2018-06-08,0.0002,0.0003,0.0002,0.0002,52311100
2018-06-07,0.0001,0.0003,0.0001,0.0002,132017526
2018-06-06,0.0001,0.0002,0.0001,0.0002,6999999
2018-06-05,0.0002,0.0002,0.0002,0.0002,1000000
2018-06-04,0.0001,0.0002,0.0001,0.0002,7100000
2018-06-01,0.0002,0.0002,0.0002,0.0002,438700
2018-05-31,0.0002,0.0002,0.0001,0.0002,1010000
2018-05-30,0.0002,0.0002,0.0001,0.0001,790000
2018-05-29,0.0002,0.0002,0.0001,0.0001,1612299
2018-05-24,0.0001,0.0002,0.0001,0.0002,3460000
2018-05-23,0.0001,0.0001,0.0001,0.0001,3930000
2018-05-21,0.0002,0.0002,0.0001,0.0001,43333
2018-05-18,0.0001,0.0002,0.0001,0.0002,4360000
2018-05-17,0.0001,0.0001,0.0001,0.0001,1054500
2018-05-16,0.0001,0.0001,0.0001,0.0001,886782
2018-05-15,0.0001,0.0002,0.0001,0.0002,440000
2018-05-14,0.0001,0.0001,0.0001,0.0001,100000
2018-05-11,0.0002,0.0002,0.0001,0.0001,1176000
2018-05-10,0.0002,0.0002,0.0001,0.0002,1845000
2018-05-09,0.0002,0.0002,0.0001,0.0001,5170250
2018-05-07,0.0002,0.0002,0.0002,0.0002,250000
2018-05-04,0.0002,0.0002,0.0001,0.0002,6335000
2018-05-03,0.0001,0.0002,0.0001,0.0002,375000
2018-05-02,0.0001,0.0001,0.0001,0.0001,2943733
2018-04-30,0.0002,0.0002,0.0001,0.0001,4475000
2018-04-27,0.0001,0.0002,0.0001,0.0001,1316575
2018-04-26,0.0001,0.0001,0.0001,0.0001,17500
2018-04-25,0.0001,0.0001,0.0001,0.0001,146666
2018-04-24,0.0001,0.0001,0.0001,0.0001,700000
2018-04-23,0.0002,0.0002,0.0001,0.0001,1300000
2018-04-20,0.0001,0.0001,0.0001,0.0001,900000
2018-04-19,0.0001,0.0001,0.0001,0.0001,1550000
2018-04-18,0.0001,0.0001,0.0001,0.0001,1500000
2018-04-17,0.0001,0.0001,0.0001,0.0001,1850000
2018-04-16,0.0001,0.0001,0.0001,0.0001,1152129
2018-04-13,0.0001,0.0001,0.0001,0.0001,2753333
2018-04-12,0.0002,0.0002,0.0001,0.0001,3000000
2018-04-09,0.0002,0.0002,0.0002,0.0002,2500000
2018-04-06,0.0001,0.0002,0.0001,0.0001,3365050
2018-04-05,0.0002,0.0002,0.0001,0.0001,2775678
2018-04-04,0.0002,0.0002,0.0001,0.0001,1400000
2018-04-03,0.0002,0.0002,0.0002,0.0002,15
2018-04-02,0.0002,0.0002,0.0002,0.0002,2500000
2018-03-29,0.0001,0.0001,0.0001,0.0001,10025000
2018-03-28,0.0002,0.0002,0.0001,0.0001,1499999
2018-03-27,0.0002,0.0002,0.0001,0.0001,250000
2018-03-26,0.0002,0.0002,0.0001,0.0001,3663999
2018-03-23,0.0002,0.0002,0.0002,0.0002,599999
2018-03-22,0.0002,0.0002,0.0001,0.0001,11766192
2018-03-21,0.0001,0.0002,0.0001,0.0002,911800
2018-03-20,0.0002,0.0002,0.0002,0.0002,3400000
2018-03-19,0.0002,0.0002,0.0001,0.0002,1353395
2018-03-16,0.0003,0.0003,0.0002,0.0002,766315
2018-03-15,0.0002,0.0003,0.0002,0.0003,17274161
2018-03-14,0.0002,0.0003,0.0001,0.0002,9785499
2018-03-13,0.0002,0.0003,0.0002,0.0002,14432482
2018-03-12,0.0002,0.0003,0.0002,0.0002,34869000
2018-03-09,0.0001,0.0002,0.0001,0.0002,4328800
2018-03-08,0.0001,0.0002,0.0001,0.0002,2800000
2018-03-06,0.0002,0.0002,0.0001,0.0002,6532599
2018-03-05,0.0002,0.0002,0.0001,0.0001,1370000
2018-03-02,0.0001,0.0002,0.0001,0.0002,9681000
2018-03-01,0.0002,0.0002,0.0002,0.0002,1754000
2018-02-28,0.0002,0.0002,0.0002,0.0002,300000
2018-02-27,0.0002,0.0002,0.0001,0.0002,10601000
2018-02-26,0.0002,0.0003,0.0002,0.0002,16104160
2018-02-23,0.0002,0.0002,0.0002,0.0002,41141752
2018-02-22,0.0002,0.0003,0.0002,0.0003,23479600
2018-02-21,0.0003,0.0003,0.0002,0.0002,17868999
2018-02-20,0.0003,0.0003,0.0002,0.0003,9154209
2018-02-16,0.0002,0.0003,0.0002,0.0003,3063233
2018-02-15,0.0003,0.0003,0.0002,0.0003,6558333
2018-02-14,0.0003,0.0003,0.0002,0.0002,3191233
2018-02-13,0.0002,0.0003,0.0002,0.0003,13229695
2018-02-12,0.0003,0.0004,0.0003,0.0003,26238172
2018-02-09,0.0003,0.0003,0.0002,0.0002,2126999
2018-02-08,0.0003,0.0003,0.0002,0.0002,2800000
2018-02-07,0.0002,0.0003,0.0002,0.0003,23749662
2018-02-06,0.0003,0.0003,0.0002,0.0003,3775329
2018-02-05,0.0002,0.0003,0.0002,0.0002,5570400
2018-02-02,0.0003,0.0003,0.0002,0.0002,17730000
2018-02-01,0.0003,0.0003,0.0002,0.0002,6776000
2018-01-31,0.0003,0.0003,0.0002,0.0003,9600562
2018-01-30,0.0003,0.0003,0.0002,0.0003,6695999
2018-01-29,0.0002,0.0004,0.0002,0.0003,27055433
2018-01-26,0.0002,0.0003,0.0002,0.0002,38974450
2018-01-25,0.0003,0.0004,0.0002,0.0002,39407215
2018-01-24,0.0003,0.0004,0.0002,0.0003,22039310
2018-01-23,0.0003,0.0004,0.0002,0.0003,25623801
2018-01-22,0.0003,0.0004,0.0003,0.0003,25843397
2018-01-19,0.0002,0.0003,0.0002,0.0003,10940391
2018-01-18,0.0002,0.0002,0.0001,0.0001,8596392
2018-01-17,0.0002,0.0002,0.0001,0.0002,35248545
2018-01-12,0.0002,0.0003,0.0002,0.0002,66954995
2018-01-11,0.0002,0.0003,0.0001,0.0002,148245209
2018-01-10,0.0002,0.0002,0.0001,0.0002,62410050
2018-01-09,0.0002,0.0002,0.0002,0.0002,1755000
2018-01-08,0.0001,0.0002,0.0001,0.0001,5377300
2018-01-05,0.0002,0.0002,0.0001,0.0001,2522000
2018-01-04,0.0001,0.0002,0.0001,0.0002,4717359
2018-01-03,0.0002,0.0002,0.0002,0.0002,175200
2018-01-02,0.0001,0.0001,0.0001,0.0001,100
2017-12-29,0.0002,0.0002,0.0001,0.0001,21126200
2017-12-28,0.0001,0.0002,0.0001,0.0002,6050000
2017-12-27,0.0002,0.0002,0.0002,0.0002,4029998
2017-12-26,0.0001,0.0002,0.0001,0.0001,8969494
2017-12-22,0.0001,0.0002,0.0001,0.0002,15160845
2017-12-21,0.0001,0.0002,0.0001,0.0001,47566657
2017-12-20,0.0001,0.0002,0.0001,0.0001,10394572
2017-12-19,0.0001,0.0001,0.0001,0.0001,14420002
2017-12-18,0.0001,0.0001,0.0001,0.0001,37629999
2017-12-15,0.0001,0.0001,0.0000,0.0000,5448200
2017-12-13,0.0001,0.0001,0.0001,0.0001,649999
2017-12-12,0.0000,0.0001,0.0000,0.0000,856715
2017-12-11,0.0001,0.0001,0.0001,0.0001,5000000
2017-12-08,0.0001,0.0001,0.0001,0.0001,4500000
2017-12-06,0.0001,0.0001,0.0001,0.0001,1000000
2017-12-05,0.0001,0.0001,0.0001,0.0001,0
2017-12-04,0.0001,0.0001,0.0001,0.0001,12750000
2017-12-01,0.0001,0.0001,0.0001,0.0001,2934999
2017-11-30,0.0001,0.0001,0.0001,0.0001,11200000
2017-11-29,0.0002,0.0002,0.0002,0.0002,0
2017-11-28,0.0001,0.0002,0.0001,0.0002,1029999
2017-11-27,0.0001,0.0001,0.0001,0.0001,19403990
2017-11-24,0.0001,0.0001,0.0001,0.0001,100
2017-11-22,0.0001,0.0001,0.0001,0.0001,1000000
2017-11-21,0.0001,0.0001,0.0001,0.0001,0
2017-11-20,0.0001,0.0001,0.0001,0.0001,6140000
2017-11-17,0.0001,0.0001,0.0001,0.0001,0
2017-11-16,0.0001,0.0001,0.0001,0.0001,1130
2017-11-15,0.0001,0.0001,0.0001,0.0001,231000
2017-11-14,0.0001,0.0001,0.0001,0.0001,0
2017-11-13,0.0001,0.0001,0.0001,0.0001,500000
2017-11-10,0.0001,0.0001,0.0001,0.0001,0
2017-11-09,0.0001,0.0001,0.0001,0.0001,500000
2017-11-08,0.0001,0.0001,0.0001,0.0001,500000
2017-11-07,0.0001,0.0001,0.0001,0.0001,1000000
2017-11-06,0.0001,0.0001,0.0001,0.0001,500000
2017-11-03,0.0001,0.0001,0.0001,0.0001,500000
2017-11-02,0.0001,0.0001,0.0001,0.0001,0
2017-11-01,0.0001,0.0001,0.0001,0.0001,500000
2017-10-31,0.0001,0.0001,0.0001,0.0001,500000
2017-10-30,0.0001,0.0001,0.0001,0.0001,750000
2017-10-27,0.0001,0.0001,0.0001,0.0001,0
2017-10-26,0.0001,0.0001,0.0001,0.0001,600000
2017-10-25,0.0001,0.0001,0.0001,0.0001,14500000
2017-10-24,0.0001,0.0001,0.0001,0.0001,1050000
2017-10-23,0.0001,0.0001,0.0001,0.0001,2876782
2017-10-20,0.0001,0.0001,0.0001,0.0001,500000
2017-10-19,0.0001,0.0001,0.0001,0.0001,1200000
2017-10-18,0.0001,0.0001,0.0001,0.0001,750000
2017-10-17,0.0001,0.0001,0.0001,0.0001,20000000
2017-10-16,0.0001,0.0001,0.0001,0.0001,27709999
2017-10-13,0.0001,0.0002,0.0001,0.0001,263987937
2017-10-12,0.0001,0.0002,0.0001,0.0002,37416645
2017-10-11,0.0001,0.0001,0.0001,0.0001,4000000
2017-10-10,0.0001,0.0001,0.0001,0.0001,77000
2017-10-09,0.0002,0.0002,0.0002,0.0002,500000
2017-10-06,0.0001,0.0001,0.0001,0.0001,3000000
2017-10-05,0.0001,0.0001,0.0001,0.0001,0
2017-10-04,0.0001,0.0001,0.0001,0.0001,0
2017-10-03,0.0001,0.0001,0.0001,0.0001,185000
2017-10-02,0.0001,0.0001,0.0001,0.0001,1750000
2017-09-29,0.0001,0.0001,0.0001,0.0001,0
2017-09-28,0.0001,0.0001,0.0001,0.0001,200000
2017-09-27,0.0001,0.0001,0.0001,0.0001,0
2017-09-26,0.0002,0.0002,0.0001,0.0001,13550000
2017-09-25,0.0001,0.0001,0.0001,0.0001,70000
2017-09-22,0.0001,0.0001,0.0001,0.0001,0
2017-09-21,0.0002,0.0002,0.0001,0.0001,740000
2017-09-20,0.0001,0.0001,0.0001,0.0001,10000
2017-09-19,0.0001,0.0001,0.0001,0.0001,28000
2017-09-18,0.0001,0.0001,0.0001,0.0001,0
2017-09-15,0.0001,0.0001,0.0001,0.0001,10000
2017-09-14,0.0001,0.0001,0.0001,0.0001,1419994
2017-09-13,0.0001,0.0001,0.0001,0.0001,800000
2017-09-12,0.0001,0.0001,0.0001,0.0001,250000
2017-09-11,0.0001,0.0001,0.0001,0.0001,0
2017-09-08,0.0001,0.0001,0.0001,0.0001,250000
2017-09-07,0.0002,0.0002,0.0002,0.0002,500000
2017-09-06,0.0002,0.0002,0.0002,0.0002,200000
2017-09-05,0.0001,0.0001,0.0001,0.0001,200000
2017-09-01,0.0001,0.0001,0.0001,0.0001,28500000
2017-08-31,0.0001,0.0001,0.0001,0.0001,0
2017-08-30,0.0001,0.0001,0.0001,0.0001,0
2017-08-29,0.0001,0.0001,0.0001,0.0001,0
2017-08-28,0.0001,0.0001,0.0001,0.0001,15750000
2017-08-25,0.0002,0.0002,0.0002,0.0002,40000
2017-08-24,0.0001,0.0001,0.0001,0.0001,300
2017-08-23,0.0002,0.0002,0.0002,0.0002,0
2017-08-22,0.0002,0.0002,0.0002,0.0002,50000
2017-08-21,0.0002,0.0002,0.0002,0.0002,750000
2017-08-18,0.0001,0.0001,0.0001,0.0001,0
2017-08-17,0.0001,0.0001,0.0001,0.0001,10504600
2017-08-16,0.0002,0.0002,0.0002,0.0002,0
2017-08-15,0.0001,0.0002,0.0001,0.0002,1060400
2017-08-14,0.0002,0.0002,0.0002,0.0002,0
2017-08-11,0.0002,0.0002,0.0002,0.0002,0
2017-08-10,0.0001,0.0002,0.0001,0.0002,20675045
2017-08-09,0.0001,0.0001,0.0001,0.0001,0
2017-08-08,0.0001,0.0001,0.0001,0.0001,0
2017-08-07,0.0001,0.0001,0.0001,0.0001,9000
2017-08-04,0.0002,0.0002,0.0002,0.0002,1000000
2017-08-03,0.0001,0.0001,0.0001,0.0001,0
2017-08-02,0.0001,0.0001,0.0001,0.0001,13008000
2017-08-01,0.0001,0.0001,0.0001,0.0001,66120000
2017-07-31,0.0002,0.0002,0.0002,0.0002,2000000
2017-07-28,0.0002,0.0002,0.0002,0.0002,0
2017-07-27,0.0002,0.0002,0.0002,0.0002,0
2017-07-26,0.0002,0.0002,0.0002,0.0002,0
2017-07-25,0.0002,0.0002,0.0002,0.0002,50000
2017-07-24,0.0002,0.0002,0.0002,0.0002,0
2017-07-21,0.0002,0.0002,0.0002,0.0002,1000000
2017-07-20,0.0001,0.0001,0.0001,0.0001,0
2017-07-19,0.0001,0.0001,0.0001,0.0001,0
2017-07-18,0.0001,0.0001,0.0001,0.0001,0
2017-07-17,0.0001,0.0001,0.0001,0.0001,0
2017-07-14,0.0001,0.0001,0.0001,0.0001,5000000
2017-07-13,0.0001,0.0001,0.0001,0.0001,5500000
2017-07-12,0.0001,0.0001,0.0001,0.0001,0
2017-07-11,0.0001,0.0001,0.0001,0.0001,1000000
2017-07-10,0.0001,0.0001,0.0001,0.0001,74000
2017-07-07,0.0002,0.0002,0.0002,0.0002,30372000
2017-07-06,0.0001,0.0002,0.0001,0.0002,12100000
2017-07-05,0.0001,0.0001,0.0001,0.0001,79738200
2017-07-03,0.0001,0.0001,0.0001,0.0001,0
2017-06-30,0.0001,0.0001,0.0001,0.0001,0
2017-06-29,0.0001,0.0001,0.0001,0.0001,1000000
2017-06-28,0.0001,0.0001,0.0001,0.0001,0
2017-06-27,0.0001,0.0001,0.0001,0.0001,0
2017-06-26,0.0001,0.0001,0.0001,0.0001,0
2017-06-23,0.0001,0.0001,0.0001,0.0001,0
2017-06-22,0.0001,0.0001,0.0001,0.0001,0
2017-06-21,0.0001,0.0001,0.0001,0.0001,1001250
2017-06-20,0.0001,0.0001,0.0001,0.0001,1000000
2017-06-19,0.0002,0.0002,0.0002,0.0002,49974
2017-06-16,0.0001,0.0001,0.0001,0.0001,4200000
2017-06-15,0.0001,0.0001,0.0001,0.0001,1000000
2017-06-14,0.0002,0.0002,0.0001,0.0001,200100
2017-06-13,0.0002,0.0002,0.0002,0.0002,0
2017-06-12,0.0002,0.0002,0.0001,0.0002,80100
2017-06-09,0.0001,0.0001,0.0001,0.0001,0
2017-06-08,0.0001,0.0001,0.0001,0.0001,0
2017-06-07,0.0001,0.0001,0.0001,0.0001,0
2017-06-06,0.0001,0.0001,0.0001,0.0001,0
2017-06-05,0.0001,0.0001,0.0001,0.0001,260000
2017-06-02,0.0001,0.0001,0.0001,0.0001,3430811
2017-06-01,0.0001,0.0001,0.0001,0.0001,0
2017-05-31,0.0001,0.0001,0.0001,0.0001,0
2017-05-30,0.0001,0.0001,0.0001,0.0001,500844
2017-05-26,0.0002,0.0002,0.0002,0.0002,0
2017-05-25,0.0002,0.0002,0.0002,0.0002,2500
2017-05-24,0.0001,0.0001,0.0001,0.0001,0
2017-05-23,0.0001,0.0001,0.0001,0.0001,2000000
2017-05-22,0.0001,0.0001,0.0001,0.0001,0
2017-05-19,0.0001,0.0001,0.0001,0.0001,0
2017-05-18,0.0001,0.0001,0.0001,0.0001,0
2017-05-17,0.0001,0.0001,0.0001,0.0001,0
2017-05-16,0.0001,0.0001,0.0001,0.0001,0
2017-05-15,0.0001,0.0001,0.0001,0.0001,0
2017-05-12,0.0001,0.0001,0.0001,0.0001,0
2017-05-11,0.0001,0.0001,0.0001,0.0001,60000
2017-05-10,0.0001,0.0001,0.0001,0.0001,0
2017-05-09,0.0001,0.0001,0.0001,0.0001,3200
2017-05-08,0.0001,0.0001,0.0001,0.0001,0
2017-05-05,0.0001,0.0002,0.0001,0.0001,183785935
2017-05-04,0.0001,0.0001,0.0001,0.0001,0
2017-05-03,0.0002,0.0002,0.0001,0.0001,15000001
2017-05-02,0.0002,0.0002,0.0001,0.0002,240586426
2017-05-01,0.0002,0.0002,0.0002,0.0002,8100000
2017-04-28,0.0002,0.0002,0.0002,0.0002,1000000
2017-04-27,0.0003,0.0003,0.0002,0.0002,2004998
2017-04-26,0.0002,0.0002,0.0002,0.0002,10
2017-04-25,0.0002,0.0002,0.0002,0.0002,1550000
2017-04-24,0.0003,0.0003,0.0002,0.0002,3600000
2017-04-21,0.0002,0.0002,0.0002,0.0002,0
2017-04-20,0.0002,0.0002,0.0002,0.0002,317500
2017-04-19,0.0002,0.0003,0.0002,0.0002,1519660
2017-04-18,0.0002,0.0002,0.0002,0.0002,330000
2017-04-17,0.0002,0.0002,0.0002,0.0002,0
2017-04-13,0.0002,0.0002,0.0002,0.0002,0
2017-04-12,0.0001,0.0002,0.0001,0.0002,614240
2017-04-11,0.0002,0.0002,0.0001,0.0001,110000
2017-04-10,0.0002,0.0002,0.0002,0.0002,50000
2017-04-07,0.0002,0.0002,0.0002,0.0002,210002
2017-04-06,0.0003,0.0003,0.0003,0.0003,550000
2017-04-05,0.0002,0.0002,0.0002,0.0002,10000
2017-04-04,0.0002,0.0002,0.0002,0.0002,0
2017-04-03,0.0003,0.0003,0.0002,0.0002,10740000
2017-03-31,0.0003,0.0003,0.0003,0.0003,290000
2017-03-30,0.0003,0.0003,0.0002,0.0002,50937716
2017-03-29,0.0003,0.0003,0.0003,0.0003,200300
2017-03-28,0.0002,0.0002,0.0002,0.0002,1000
2017-03-27,0.0003,0.0003,0.0003,0.0003,100029
2017-03-24,0.0003,0.0003,0.0002,0.0003,20400000
2017-03-23,0.0002,0.0002,0.0002,0.0002,0
2017-03-22,0.0002,0.0002,0.0002,0.0002,0
2017-03-21,0.0002,0.0002,0.0002,0.0002,13000004
2017-03-20,0.0001,0.0001,0.0001,0.0001,14996756
2017-03-17,0.0001,0.0001,0.0001,0.0001,18240
2017-03-16,0.0001,0.0001,0.0001,0.0001,2500
2017-03-15,0.0001,0.0001,0.0001,0.0001,0
2017-03-14,0.0001,0.0001,0.0001,0.0001,9000
2017-03-13,0.0002,0.0002,0.0001,0.0001,4540806
2017-03-10,0.0002,0.0002,0.0002,0.0002,0
2017-03-09,0.0002,0.0002,0.0002,0.0002,0
2017-03-08,0.0003,0.0003,0.0002,0.0002,5043966
2017-03-07,0.0002,0.0002,0.0002,0.0002,0
2017-03-06,0.0002,0.0002,0.0002,0.0002,16800000
2017-03-03,0.0002,0.0002,0.0002,0.0002,0
2017-03-02,0.0002,0.0002,0.0002,0.0002,50000
2017-03-01,0.0002,0.0003,0.0001,0.0003,40439088
2017-02-28,0.0001,0.0002,0.0001,0.0002,2100000
2017-02-27,0.0001,0.0001,0.0001,0.0001,690000
2017-02-24,0.0001,0.0001,0.0001,0.0001,0
2017-02-23,0.0001,0.0001,0.0001,0.0001,0
2017-02-22,0.0001,0.0001,0.0001,0.0001,1000000
2017-02-21,0.0001,0.0001,0.0001,0.0001,4000000
